date,equity,cash,position_value,exposure,total_return,drawdown,positions
2026-01-07,1.3658892,0.30593613,1.05995308,0.776017,0.365889,-0.004613,159206|159227|159623
2026-01-08,1.40863252,0.30593613,1.10269639,0.782813,0.408633,0.0,159206|159227|159623
2026-01-09,1.45364822,0.30593613,1.14771209,0.789539,0.453648,0.0,159206|159227|159623
2026-01-12,1.5305502,0.30593613,1.22461407,0.800114,0.53055,0.0,159206|159227|159623
2026-01-13,1.46970492,0.30593613,1.16376879,0.791838,0.469705,-0.039754,159206|159227|159623
2026-01-14,1.47415237,0.30593613,1.16821625,0.792466,0.474152,-0.036848,159206|159227|159623
2026-01-15,1.42247645,0.30593613,1.11654033,0.784927,0.422476,-0.070611,159206|159227|159623
2026-01-16,1.41766902,0.30593613,1.11173289,0.784198,0.417669,-0.073752,159206|159227|159623
2026-01-19,1.43448941,0.30593613,1.12855328,0.786728,0.434489,-0.062762,159206|159227|159623
2026-01-20,1.4035963,0.30593613,1.09766017,0.782034,0.403596,-0.082947,159206|159227|159623
2026-01-21,1.39734203,0.30593613,1.09140591,0.781059,0.397342,-0.087033,159206|159227|159623
2026-01-22,1.42682239,0.30593613,1.12088626,0.785582,0.426822,-0.067772,159206|159227|159623
2026-01-23,1.48053169,0.30593613,1.17459556,0.793361,0.480532,-0.03268,159206|159227|159623
2026-01-26,1.42604469,0.30593613,1.12010856,0.785465,0.426045,-0.06828,159206|159227|159623
2026-01-27,1.43713624,0.30593613,1.13120011,0.787121,0.437136,-0.061033,159206|159227|159623
2026-01-28,1.42108499,0.30593613,1.11514886,0.784717,0.421085,-0.07152,159206|159227|159623
2026-01-29,1.41175447,0.30593613,1.10581834,0.783294,0.411754,-0.077616,159206|159227|159623
2026-01-30,1.39151456,0.30593613,1.08557843,0.780142,0.391515,-0.09084,159206|159227|159623
2026-02-02,1.37577088,0.61354274,0.76222814,0.554037,0.375771,-0.101127,159206|159227
2026-02-03,1.41248996,0.61354274,0.79894722,0.56563,0.41249,-0.077136,159206|159227
2026-02-04,1.40440548,0.61354274,0.79086274,0.56313,0.404405,-0.082418,159206|159227
2026-02-05,1.39365369,0.61354274,0.78011095,0.55976,0.393654,-0.089443,159206|159227
2026-02-06,1.37976494,1.02397875,0.35578619,0.25786,0.379765,-0.098517,159227
2026-02-09,1.38493554,1.02397875,0.36095679,0.260631,0.384936,-0.095139,159227
2026-02-10,1.38395066,1.02397875,0.35997191,0.260105,0.383951,-0.095782,159227
2026-02-11,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-02-12,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-02-13,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-02-24,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-02-25,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-02-26,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-02-27,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-03-02,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-03-03,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-03-04,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-03-05,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-03-06,1.37902629,1.37902629,0.0,0.0,0.379026,-0.099,
2026-03-09,1.37902629,1.03426971,0.34475657,0.25,0.379026,-0.099,159158
2026-03-10,1.3796554,0.68935586,0.69029954,0.500342,0.379655,-0.098589,159158|159611
2026-03-11,1.39685389,0.34014239,1.0567115,0.756494,0.396854,-0.087352,159158|159611|159625
2026-03-12,1.42097642,0.34014239,1.08083403,0.760628,0.420976,-0.071591,159158|159611|159625
2026-03-13,1.39828894,0.34014239,1.05814655,0.756744,0.398289,-0.086414,159158|159611|159625
2026-03-16,1.37058694,0.34014239,1.03044455,0.751827,0.370587,-0.104514,159158|159611|159625
2026-03-17,1.36406959,0.34014239,1.0239272,0.750641,0.36407,-0.108772,159158|159611|159625
2026-03-18,1.36559926,0.34014239,1.02545687,0.750921,0.365599,-0.107772,159158|159611|159625
2026-03-19,1.36549026,0.34014239,1.02534787,0.750901,0.36549,-0.107844,159158|159611|159625
2026-03-20,1.36754005,0.34014239,1.02739766,0.751274,0.36754,-0.106504,159158|159611|159625
2026-03-23,1.34444146,0.00403203,1.34040943,0.997001,0.344441,-0.121596,159158|159611|159625|159981
2026-03-24,1.37426241,0.00403203,1.37023039,0.997066,0.374262,-0.102112,159158|159611|159625|159981
2026-03-25,1.39342213,0.00403203,1.3893901,0.997106,0.393422,-0.089594,159158|159611|159625|159981
2026-03-26,1.39261617,0.00403203,1.38858415,0.997105,0.392616,-0.090121,159158|159611|159625|159981
2026-03-27,1.38792435,0.00403203,1.38389233,0.997095,0.387924,-0.093186,159158|159611|159625|159981
2026-03-30,1.35673082,0.00403203,1.35269879,0.997028,0.356731,-0.113567,159158|159611|159625|159981
2026-03-31,1.31975287,0.00403203,1.31572085,0.996945,0.319753,-0.137727,159158|159611|159625|159981
2026-04-01,1.29647235,0.99319927,0.30327308,0.233922,0.296472,-0.152937,159981
2026-04-02,1.3138346,0.99319927,0.32063532,0.244045,0.313835,-0.141593,159981
2026-04-03,1.3213834,0.99319927,0.32818412,0.248364,0.321383,-0.136661,159981
2026-04-07,1.33025324,0.99319927,0.33705396,0.253376,0.330253,-0.130866,159981
2026-04-08,1.30270012,0.99319927,0.30950084,0.237584,0.3027,-0.148868,159981
2026-04-09,1.30704068,0.99319927,0.3138414,0.240116,0.307041,-0.146032,159981
2026-04-10,1.29798211,0.99319927,0.30478284,0.234813,0.297982,-0.151951,159981
2026-04-13,1.29986932,0.99319927,0.30667004,0.235924,0.299869,-0.150718,159981
2026-04-14,1.2996806,0.99319927,0.30648132,0.235813,0.299681,-0.150841,159981
2026-04-15,1.30270012,1.30270012,0.0,0.0,0.3027,-0.148868,
2026-04-16,1.30270012,1.30270012,0.0,0.0,0.3027,-0.148868,
2026-04-17,1.30270012,1.30270012,0.0,0.0,0.3027,-0.148868,
2026-04-20,1.30270012,1.30270012,0.0,0.0,0.3027,-0.148868,
2026-04-21,1.30270012,0.97702509,0.32567503,0.25,0.3027,-0.148868,159259
2026-04-22,1.30950075,0.6496499,0.65985086,0.503895,0.309501,-0.144425,159259|159994
2026-04-23,1.30035487,0.6496499,0.65070498,0.500406,0.300355,-0.1504,159259|159994
2026-04-24,1.2889589,0.32741017,0.96154873,0.745989,0.288959,-0.157846,159259|159994|510020
2026-04-27,1.30012372,0.32741017,0.97271355,0.74817,0.300124,-0.150551,159259|159994|510020
2026-04-28,1.29211914,0.00438039,1.28773875,0.99661,0.292119,-0.155781,159259|159941|159994|510020
2026-04-29,1.29949985,0.00438039,1.29511947,0.996629,0.2995,-0.150959,159259|159941|159994|510020
2026-04-30,1.30586681,0.00438039,1.30148643,0.996646,0.305867,-0.146799,159259|159941|159994|510020
2026-05-06,1.33483588,0.00438039,1.33045549,0.996718,0.334836,-0.127872,159259|159941|159994|510020
2026-05-07,1.36139942,0.00438039,1.35701903,0.996782,0.361399,-0.110516,159259|159941|159994|510020
2026-05-08,1.35735428,0.00438039,1.35297389,0.996773,0.357354,-0.113159,159259|159941|159994|510020
2026-05-11,1.39301634,0.00438039,1.38863596,0.996855,0.393016,-0.089859,159259|159941|159994|510020
2026-05-12,1.39295816,0.00438039,1.38857777,0.996855,0.392958,-0.089897,159259|159941|159994|510020
2026-05-13,1.41782613,0.00438039,1.41344574,0.99691,0.417826,-0.073649,159259|159941|159994|510020
2026-05-14,1.39428838,0.00438039,1.38990799,0.996858,0.394288,-0.089028,159259|159941|159994|510020
2026-05-15,1.38344351,0.00438039,1.37906313,0.996834,0.383444,-0.096114,159259|159941|159994|510020
2026-05-18,1.37073234,0.00438039,1.36635196,0.996804,0.370732,-0.104419,159259|159941|159994|510020
2026-05-19,1.37824604,0.00438039,1.37386565,0.996822,0.378246,-0.099509,159259|159941|159994|510020
2026-05-20,1.39068516,0.00438039,1.38630478,0.99685,0.390685,-0.091382,159259|159941|159994|510020
2026-05-21,1.36402044,0.00438039,1.35964005,0.996789,0.36402,-0.108804,159259|159941|159994|510020
2026-05-22,1.39921593,0.32327535,1.07594058,0.76896,0.399216,-0.085809,159259|159941|159994
2026-05-25,1.43974944,0.32327535,1.11647409,0.775464,0.439749,-0.059326,159259|159941|159994
2026-05-26,1.42911258,0.32327535,1.10583724,0.773793,0.429113,-0.066275,159259|159941|159994
2026-05-27,1.43099377,0.32327535,1.10771842,0.77409,0.430994,-0.065046,159259|159941|159994
2026-05-28,1.45051889,0.32327535,1.12724354,0.777131,0.450519,-0.052289,159259|159941|159994
2026-05-29,1.44606517,0.32327535,1.12278982,0.776445,0.446065,-0.055199,159259|159941|159994
2026-06-01,1.43373855,0.32327535,1.1104632,0.774523,0.433739,-0.063253,159259|159941|159994
2026-06-02,1.46236447,0.32327535,1.13908912,0.778937,0.462364,-0.04455,159259|159941|159994
2026-06-03,1.48606061,0.32327535,1.16278526,0.782462,0.486061,-0.029068,159259|159941|159994
2026-06-04,1.48819351,0.32327535,1.16491817,0.782773,0.488194,-0.027674,159259|159941|159994
2026-06-05,1.45272034,0.32327535,1.129445,0.777469,0.45272,-0.050851,159259|159941|159994
